product_id,price,retail_price,rating,title,title_orig,product_color,countries_shipped_to,additional_information,origin_country_id
5c3ff9c71b115c0802243181,6.0,33,4.04,"New Summer Fashion Women Sleeveless "" HIPPIE SOUL"" Letter Printed Tank Top Funny Workout T-shirt T-shirt Casual Loose Tee Tops T-shirts Vêtements en Blue Pink et gris foncé",New Summer Fashion Women Sleeveless “ HIPPIE SOUL” Letter Printed Tank Top Funny Workout T-shirt Casual Loose Tee Tops Clothes In Blue  Pink and Dark Grey,pink,41,"Summer,Plus Size,letter print,Workout tanktop,summer t-shirts,sleevelesstanktop,tank top,Dark,Women's Fashion,Fashion,women t shirt,Tank,Casual,T Shirts,Clothes,Blues,Funny,Cotton Shirt,hippie,pink,Tops,Grey,teesamptshirt,sleeveless,Women,printed",2
5be393792655325c8004cf82,11.0,10,4.02,Women's Sleeveless Floral Print Ruffle Tops Ladies Summer Fashion Casual Bandages Camisole Tunic Top Blouse Plus Size S-5XL,Women's Sleeveless Floral Print Ruffle Tops Ladies Summer Fashion Casual Bandages Camisole Tunic Top Blouse  Plus Size S-5XL,white,41,"Summer,Fashion,ruffle,tunic top,Spaghetti Strap,tank top,Cool T-Shirts,Women's Fashion,Plus Size,sleeveless tops,Summer Fashion,tunic,Casual,blouse,Floral print,Tops,ruffle crop top,Floral,Print,sleeveless,Ladies,tops for women",2
5cc67417a01bbd6b6c066df2,8.0,7,3.7,Nouveau Summer Womens Fashion Plus Size Tops Trendy Sleeve Feather Print Lace Up V-neck Off Shoulder Blouse &Shirts S-5XL ,New Summer Womens Fashion Plus Size Tops Trendy Sleeve Feather Print Lace Up V-neck Off Shoulder Blouse &Shirts S-5XL ,pink,48,"blouse,Summer,Fashion,Lace,Tops,Loose,V-neck,Women's Fashion,Lace Up,Print,Short Sleeved,feather,Casual,Shirt",2
5cff1056c76d52288fac419d,8.0,7,3.32,Nouveau Women Fashion Loose Shorts Short Short Short de plage taille élastiquée taille d'été Short Pantalon de plage,New Women Fashion Loose Shorts Elastic Waist Summer Beach Short Pants Shorts,green,48,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,Fashion,Casual,Women",2
5b5c11f425298226bf0cfad6,14.0,12,3.75,Mode féminine couleur pure robe col rond tenue décontractée sans manches robes d'été pour les femmes,Women's Fashion Pure Color Dress Round Neck Casual Dress Sleeveless Summer Dresses for Women,black,37,"Summer,dressesforwomen,irregulardres,Necks,Dresses,Dress,Party Dress,Casual,Round neck,Women's Fashion,Sleeveless dress,Pure Color,Sexy Dress,sleeveless,Women,Fashion,Bodycon Dress,casual dress",2
5b07af657c3f11160f8bb7d9,13.0,11,3.87,New Summer Fashion Women - Robe décontractée sans manches en mousseline à col rond pour femme S-5XL,New Summer Fashion Women Round Neck Chiffon Mini Dress Sleeveless Casual Dress S-5XL,rosered,37,"Mini,Fashion,Necks,chiffon,Summer,Pure Color,Mini dress,Round neck,Women's Fashion,Casual,sleeveless,Dress,Women",2
5cce7e4242b1b85f6d3e5fa6,7.0,6,3.84,XS-8XL Mode Femmes Mode d'été manches courtes Chemisiers longs Chemisiers à manches longues Col V profond Robe de soirée ample Robe décontractée Femmes décontractées Couleur ample et ample Robe de plage Couvre-nuque courte en lin,XS-8XL Womens Fashion Summer Short Sleeve Long Blouses Deep V-neck Loose Party Dress Ladies Casual Loose Solid Color Plus Size Beach Wear Cover-up Short Linen Dress,white,20,"Summer,Plus Size,Deep V-Neck,Dress,short sleeves,V-neck,Mini dress,beach dress,Fashion,t-shirt dress,Casual,blouse,Shorts,Tops & Blouses,Sleeve,summer dress,Women's Fashion,Party Dress,Ladies,party,linen dress,Beach,loose dress",2
5d0097b7e372cc63e0376a4c,5.9,5,3.26,"Femmes d'été décontracté à manches courtes, plus la taille surdimensionné robe t-shirt couleur unie lâche fente ourlet long lin chemisiers fente latérale plage porter robe de soirée",Women's Summer Casual Short Sleeve Plus Size Oversized T-shirt Dress Solid Color Loose Slit Hem Long Linen Blouses Side Slit Beach Wear Party Dress,white,20,"blouse,Summer,Plus Size,Tops & Blouses,Sleeve,Women's Fashion,Dress,summer dress,short sleeves,Shorts,Casual,beach dress,Party Dress,longblouse,party,women dress,linen dress,Beach,loose dress,T Shirts,casual dress",2
5ca219bb68678434f74cc82a,7.0,7,3.32,Femmes Robe décontractée rayée imprimé été Robe décontractée Robe débardeur Gilet T-shirt Chemisier Chemisier,Women Summer Print Striped Casual Dress Tank Dress Vest T Shirt Blouse,black,31,"Women Vest,Vest,Fashion,Women Blouse,long dress,Dress,beach dress,Party Dress,Summer,Casual T-Shirt,Striped,Casual,casual dress,blouse,Tank,Shirt,summer dress,Women's Fashion,Sleeveless dress,Print,women dress,Women",2
5b44179208f66b1dae02fdf4,8.0,7,3.71,Nouveau Femmes d'été Loose V Tops col V surpiqûres en maille pour dames surpiqûres en maille 3/4 manches Chemisier de Noël décontracté Chemise blouse Femme Blusas Tunique Chemises T-shirts Tops,New Women Summer Loose V Neck Tops Ladies Mesh Stitching 3/4 Sleeve Casual Holiday Blouse Shirt Female Blusas Tunic Shirts Tops,white,31,"blouse,Summer,Fashion,tunic,Shirt,Sleeve,Dresses,Tops,Necks,blusa,long dress,beach dress,Women,Ladies,women dress,Holiday,Women's Fashion,Casual,casual dress",2
594b8b92a8834639b6a09295,6.0,17,3.9,T-Shirt T-Shirt décontracté décontracté pour femme T-Shirt imprimé T-shirt Chemisier imprimé pour blouse d'été T-Shirt,Womens Off Shoulder Casual Loose T-Shirt Tops Printed Summer Blouse Tops Shirt,white,38,"women shirt Blouse,Summer,Fashion,Floral print,Off shoulder shirt,printed shirts,long sleeve shirt women,T Shirts,loose t-shirt,Women's Fashion,causalshirtwomen,floral shirt,sexy shirts for women,Shirt",2
5954c8008329cb74b77e81e6,14.0,12,4.36,Mode Femmes Robe de fête BOHO Robe d'été imprimée à rayures pour dames Robe longue de plage imprimée grande taille S-5XL,Fashion Women BOHO Party Dress Ladies Striped Printed Maxi Summer Beach Long Dress Plus Size S-5XL,black,38,"Women's Fashion,Summer,Plus Size,long dress,Beach,Dress,slim,boho,beach dress,Party Dress,printed,party,sexy,Ladies,sleeveless,Striped,Fashion,Women",2
5acb7ae3a69e662bb0133546,14.0,12,3.93,Femmes classiques dos nu en dentelle évider licou cou mini robe de soirée,Classic Women Backless Lace Hollow Out Halter Neck Mini Evening Party Dress,blue,26,"Mini,halter dress,Necks,Cocktail dresses,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,retro,Ladies,sexy,sexy lace,backless",2
5e06d16908979a191fe33031,8.0,7,3.61,Femmes classiques dos nu en dentelle évider licou cou mini robe de soirée,Classic Women Backless Lace Hollow Out Halter Neck Mini Evening Party Dress,pink,26,"Mini,halter dress,Necks,Cocktail dresses,Classics,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,party,women dress,summer dresses,Women,Lace,backless,casual dress",2
5aea67918a743b21013e41f6,14.0,12,3.74,Dames Sexy - Robe sexy sans dos en dentelle avec encolure creuse Halter - Mini robe à bretelles à col bénitier,Ladies Sexy Backless Lace Hollow Out Halter Neck Sling Mini Dress,white,26,"Summer,halter dress,Lace,Cocktail,Mini,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,backless,Ladies,sexy,Necks",2
5eb10406591f883c59a1dcb4,4.9,5,3.96,Robes d'été de mode féminine col en V dos nu robe en dentelle robes de plage robe blanche grande taille S-5XL,Women's Fashion Summer Dresses V Neck Backless Lace Dress Beach Dresses White Dress Plus Size S-5XL,pink,26,"Summer,summer dress,pleated dress,Lace,Beach,Plus Size,Lace Dress,backless dress,Women's Fashion,Mini dress,beach dress,Sleeveless dress,backless,wedding dress,white,Party Dresses,V-neck Dresses,Fashion,Dress,Necks",2
5baf1d26c48bce0b1c46014b,5.65,33,3.39,Femmes Mode D'été Décontracté Découpé Halter Neck Crop Top Casual Cross Sport Fitness Gilet Yoga Tops Camisole,Women Summer Fashion Casual Cut Out Halter Neck Crop Top Casual Cross Sport Fitness Vest Yoga Tops Camisole,armygreen,41,"tank top women,Vest,Fashion,women crop top,Halter,Fitness,sporttshirt,slim,Cross,yoga top,Women's Fashion,sleeveless tops,crochet,sexy,Sport,sexy tank top,Necks,Yoga,summer tank top,Tops,Slim Fit,fitnessvest,Casual,women halter tops,strappy,solid color",2
5b61488334144513e27ce380,9.0,8,4.17,Bikini 3 Styles Femmes Mode d'été taille haute imprimé floral Taille haute Maillot de bain Bikini 2 pièces Bikini de plage Maillot de bain,3 Styles Women Summer Fashion High Waist Floral Print Swimwear Bikini Set 2 Piece Beach Bikini Bathing Suit,black,41,"bathing suit,Fashion,women beachwear,bikini set,Bikini,Summer,Print,Swimwear,Swimsuit,Floral print,beach swimwear,Women's Fashion,high waist,2piecesbikini,Suits,Floral,floralprintswimwear,Women,Beach,Waist",2
5bbd48c6cde8402bfd4e18e0,3.74,55,4.23,Femmes sans manches Débardeur Chemise Débardeur Chemise Foi décontractée Lettre Foi décontractée T-shirt imprimé lettre T-shirt ample Chemisier Chemisier en coton Col rond T-shirt graphique à col rond,Women Sleeveless Vest Tank Top Shirt Casual Faith Letter Print Loose T-shirt Blouse Cotton Round Neck Graphic Tee,grey,41,"Women Vest,Vest,Fashion,tunic top,letter print,tank top,Women's Fashion,sleeveless,Tank,Casual,Shirt,blouse,Cotton,cottontee,Printed Tee,graphic tee,Tops,sleevelessvest,T Shirts,Round neck,Necks,Print,loose t-shirt,Women",2
5c662a56c3b02f4d7fe5fe32,6.0,76,3.61,Femmes été mode lacets pantalon court décontracté taille haute couleur pure crêpe tissé cravate shorts de plage poche coton pantalon court,Women Summer Fashion Lace Up Short Pants Casual High Waist Pure Color Crepe Woven Tie Beach Shorts Pocket Cotton Short Pants,beige,41,"Summer,Fashion,Lace,pants,fashion pants,summer shorts,Womens shorts,Pocket,women fashion shorts,women shorts,Lace Up,high waisted shorts,shortsforwomen,Casual,Women,Shorts,Waist,Beach,Pure Color,Short pants,Women's Fashion,high waist,summershortpant,Cotton,woven",2
5ad95b9007c7b46572687a5d,7.0,6,3.48,Femmes été imprimé floral dos nu taille élastique fendue robe longue,Women Summer Floral Print Backless Elastic Waist Split Long Dress,pink,39,"Summer,dressesforwomen,tunic,Waist,Elastic,women dresses,long dress,Dress,Print,Floral dress,Floral print,Dresses,Women's Fashion,elastic waist,backless,splits,vestido,Floral,summer dresses,Holiday,Women",2
5abb1309dc0c285e4eb675a8,6.0,6,3.68,Summer Short Sleeve Floral Print Tunic Robe Longue Femme Vestidos Irrégulier,Summer Short Sleeve Floral Print Tunic Long Dress Women Irregular Vestidos,black,39,"Summer,dressesforwomen,tunic,Sleeve,long dress,robefemme,Dress,summer dress,Print,short sleeves,Dresses,Women's Fashion,Shorts,vestido,Floral,Floral print,Women",2
5ca2f72d96d90c7ed661b692,7.0,7,4.02,Femmes d'été Jurassic Mom of Dino Débardeurs Casual Vest Don ' t Mess avec MamaSaurus Vous obtenez ' Jurasskicked chemise drôle maman chemisier sans manches ,Summer Women Jurassic Mom of Dino Tank Tops Casual Vest Don't Mess with MamaSaurus You'll Get Jurasskicked Funny Mom Shirt Sleeveless Blouse ,white,41,"Summer,Vest,momshirt,Get,summer t-shirts,funnytop,yoga top,Tops,Women's Fashion,Fashion,Casual,Women,blouse,Funny,Tank,Shirt,graphic tee,sleevelessblouse,sportsamprecreation,Dinosaur,gymwear,sleeveless,casualblouse",2
5a1d08e7cd0e681313a1dbde,3.88,5,3.66,Femmes d'été Stretchy Strap Long Débardeur Slim Mini Dress Solid Sexy Robes sans manches,Summer Women Stretchy Strap Long Tank Top Slim Mini Dress Solid Sexy Sleeveless Dresses,red,41,"Spaghetti Strap,vest dress,Pure Color,summer dress,tank top,Mini dress,Plus Size,sleeveless,women dress,sexy,Bodycon Dress,Slim Fit",2
5d1db3c0e2b5cc0f74e091af,5.79,42,3.32,"Mode féminine sans manches col profond croix sangle spaghetti couleur unie débardeur chemisier lâche plage gilet haut et chemisier été T-shirts décontractés, plus la taille",Women Fashion Sleeveless Deep Neck Cross Spaghetti Strap Solid Color Tank Top Loose Blouse Beach Vest Top and Blouse Summer Casual T-shirts Plus Size,red,43,"Summer,Vest,summer t-shirts,looseblouse,Cross,tank top,Spaghetti Strap,Sleeveless Shirt,Plus Size,topandblouse,deepneck,Spaghetti,Casual,Women Fashion,Women,blouse,Tank,Necks,Beach,Tops,beachvest,Women's Fashion,T Shirts,Fashion,sleeveless",2
5ae9344787ff841c9ab69b79,9.0,8,3.68,2018 Women Fashion Fashion Stretchy Camisole Spaghetti Strap Long Débardeur Top Slip Mode d'été Mini Robe Floral 7 Couleurs TAILLE XXL,2018 Women Fashion Stretchy Camisole  Spaghetti Strap Long Tank Top Slip Summer Fashion Floral Mini Dress 7 Color SIZE XXL,pink,43,"Summer,Strapless Dress,Fashion,Tank,Mini,Dress,Floral dress,Mini dress,2018fashion,Women's Fashion,Sleeveless dress,tank top,Women,Summer Fashion,women dress,bodycon,Spaghetti,Tops,Floral,casual dress",2
5e9d28099fb1a6c87938eb06,2.76,17,4.33,Femmes d'été mode O-cou sans manches rayures impression Slim Fit Casual coton débardeur,Women Summer Fashion O-neck Sleeveless Stripes Printing Slim Fit Casual Cotton Tank Top,green,43,"Cotton,Slim  Fitting,Tank,summer tank top,Tops,New arrival,tank top,Women's Fashion,tanktopforwomen,sleeveless tops,printtanktop,Women,Fashion,tops for women,Women Fashion,Slim Fit",2
5c9b4fb6c7c1b5471f6dee62,3.67,13,4.09,OH FOR FOX SAKE Print Summer Women Fashion Funny Sleeveless Tank Tops Casual Loose Workout Tops,OH FOR FOX SAKE Print Summer Women Fashion Funny Sleeveless Tank Tops Casual Loose Workout Tops,black,43,"sleeveless,Fashion,Tank,letter print,Women Blouse,Summer,Workout,summer t-shirts,Fox,Casual,Funny,Women's Fashion,Casual T-Shirt,women t shirt,women tank top,Print,loose t-shirt,women top,Tops,Women",2
5d11e3e51bb88e735249cbbb,9.0,8,3.8,LET It Bee Letter Print T Shirts Summer Women Funny Tee Short Sleeve O Neck Top Graphic Tee,LET It Bee Letter Print T Shirts Summer Women Funny Tee Short Sleeve O Neck Top Graphic Tee,white,43,"cute,Shorts,Shirt,letter print,Summer,graphic tee,funnytee,Tops,short sleeves,Funny,T Shirts,Fashion,teesamptshirt,Women,Sleeve,Print,Casual Tops,o-neck,Women's Fashion,summer tops,Necks",2
5cef6f6f1d8cd844d8dade14,7.0,6,4.38,2019 Chemise sans manches à la mode pour femmes,2019 Women's Fashion Letter Print Sleeveless Shirt Summer Casual Fashion Tank Top,grey,41,"Women's Fashion,Tanktops for women,Fashion,Cotton Shirt,summer tank top,letter print,Summer,summer shirt,Tops,gothicshirt,tank top,Print,Sleeveless Shirt,sleeveless,blousesampshirt,Tank,moonshirt,Casual,Shirt",2
5e683f1cee70ce1cf4a91d2a,16.0,14,3.73,2020 Women Ladies Fashion Plus Size Summer Tie Dye Print Short Sleeve One Shoulder Casual  Dress,2020 Women Ladies Fashion Plus Size Summer Tie Dye Print Short Sleeve One Shoulder Casual  Dress,yellow,41,"Summer,Plus Size,tiedyeprint,Dress,short sleeves,Mini dress,Ladies,Women's Fashion,Fashion,Tie Dye,Dyes,Casual,Women Fashion,shortsleevesdre,Shorts,one shoulder dress,Sleeve,summer dress,Women,Print,women dress,casual dress,Ladies Fashion,loose dress",2
5ebb83bfb3eb1c26cc6f048b,4.88,25,4.0,Nouveau femmes dames mode plume impression dentelle garniture pointu ourlet débardeur,New Women Ladies Fashion Feather Print Lace Trim Pointed Hem Tank Top,white,41,"printtank,Tanktops for women,Fashion,Tops & Blouses,Lace,lace trim,Tank,Tops,tank top,Women's Fashion,featherprint,women tank top,Print,sleeveless,feather,Casual,irregularhem",2
5cedf17ad1d44c52c59e4aca,8.0,8,4.03,Hot Summer Cool T-shirt pour les femmes Mode Tops Abeille Lettres imprimées Manches courtes O Neck Coton T-shirts Tops Tee Vêtements,Hot Summer Cool T Shirt for Women Fashion Tops Bee Printed Letters Short Sleeve O Neck Cotton T-shirts Tops Tee Clothing,black,41,"Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,printedletterstop,Clothing,Tops,Necks,short sleeves,Women's Fashion,Women Clothing,printed,Women,tshirtforwomen,Fashion,T Shirts,Shirt",2
5ec23bea8bef5b2d1d994b95,11.0,13,3.8,2020 New Fashion Women's Colorful Mouth Butterfly Print Yoga Suit Sexy Sleeveless Fitness Sports Jumpsuit Bodycon Shorts Summer Rompers Plus Size S-5XL,2020 New Fashion Women's Colorful Mouth Butterfly Print Yoga Suit Sexy Sleeveless Fitness Sports Jumpsuit Bodycon Shorts Summer Rompers Plus Size S-5XL,blue,41,"butterfly,Summer,Plus Size,Colorful,Fitness,Women's Fashion,stretchshort,mouth,sexy,yogasuit,jumpsuit,bodycon jumpsuits,Shorts,Yoga,sportset,jumpsuitromper,Sport,sleevelessjumpsuit,Suits,Print,sleeveless,fitness leggings,Fashion",2
5c6a4bbb3abfb51118b000ca,8.0,9,4.22,Femmes Mode D'été Casual Sexy Hors Épaule Sangle Spaghetti T-shirt À Manches Courtes Femme Dames Lettre Imprimer Coton T-shirts Tops Tee Plus La Taille Vêtements En Noir Bleu Gris et Bleu,Women Summer Fashion Casual Sexy Off Shoulder Spaghetti Strap Short Sleeve T-shirt Female Ladies Letter Print Cotton T Shirts Tops Tee Plus Size Clothing In Black Blue Grey and Blue,purple,41,"Summer,Spaghetti Strap,Cotton T Shirt,letter print,Shirt,topsamptshirt,short sleeves,Ladies,Women's Fashion,Fashion,Casual T-Shirt,Summer Fashion,sexy,Clothing,Casual,T Shirts,European Style,Blues,Plus Size,Shorts,Cotton,Sexy Top,Sleeve,Spaghetti,Tops,Grey,Women,black,Print,women top",2
5ccd5797cb8529092f1cace5,12.0,26,4.16,Côté Split Lettre Imprimer Ourlet Incurvé Robe Décontractée Style Sport D'été T-shirt Robe Plus La Taille,Side Split Letter Print Curved Hem Casual Dress Summer Sport Style T Shirt Dress Plus Size,white,43,"Summer,Plus Size,Shirt,letter print,splitdre,Dress,Mini dress,Women's Fashion,Fashion,splits,Print,Sport,Casual",2
5eaf98de05a9b4014db48b90,13.0,11,3.75,New Women Fashion Summer Two Pieces Set Ladies Female Pure Color Suit Sleeveless Tops Shirts Crop Top and Skinny Fitness Shorts Leggings,New Women Fashion Summer Two Pieces Set Ladies Female Pure Color Suit Sleeveless Tops Shirts Crop Top and Skinny Fitness Shorts Leggings,winered,43,"Summer,Leggings,Shorts,crop top,Shirt,Fitness,Tops,sport2set,Women's Fashion,Fashion,Pure Color,Suits,women clothes,sleeveless,Ladies,twopiecesset,Women Fashion,Women",2
5c8615c29b83af3b342d2c15,9.0,8,4.27,Mode féminine Hakuna Matata Lettre Imprimer T-shirt d'été Casual Chemises à manches courtes Plus Size,Women's Fashion Hakuna Matata Letter Print Summer T Shirt Casual Short Sleeve Shirts Plus Size,pink,43,"Summer,Plus Size,Shirt,letter print,topsamptshirt,short sleeves,Women's Fashion,Shorts,women shirt,topsamptee,Sleeve,Print,Fashion,Casual,Cotton",2
5ac31900e114ef38d7fb09dc,11.0,10,4.26,Boho Style Femmes Spaghetti Strap Halter Robe d'été longue Robe de plage fendue sur le côté avec imprimé floral ,Boho Style Women Spaghetti Strap Halter Summer Long Dress Floral Print Side Slit Beach Dress ,multicolor,38,"Women's Fashion,Summer,halter dress,Halter,long dress,Evening Dress,Dress,Spaghetti Strap,boho,Floral print,Print,beach dress,bohemian,print dress,Floral,maxi dress,Beach,Spaghetti,Women",2
5c61232151aa0072bb647739,6.0,6,3.83,Femmes d'été en dentelle creuse dos nu robe de plage floral irrégulière longue,Summer Women Lace Hollow Backless Irregular Floral Long Beach Dress,white,38,"Summer,Fashion,Lace,long dress,Evening Dress,Dress,beach dress,women dress,irregulardre,boho dress,maxi dress,Floral,summer dresses,Beach,Women's Fashion,backless,Women",2
5cc81498d2dfc22af700ebe5,7.0,8,3.73,Women Fashion Ruffles - Ensemble deux pièces avec décolleté plongeant et pantalon skinny,Women Fashion Ruffles Slash Neck Crop Top and Skinny Pants Two Piece Outfit,pink,38,"Summer,Fashion,crop top,skinny pants,Casual pants,pants,Tops,Outfits,Long pants,Women's Fashion,Two Pieces,Women,ruffle,offtheshoulder,Two piece set,Necks",2
